CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,NumSupportTickets,NumServicesSubscribed,PreviousComplaints,Churn
CUST101883,34.0,Female,21,65.93,1415.23,One year,Electronic check,4,6,1,0
CUST101884,42.0,Female,9,66.93,533.12,Month-to-month,Electronic check,0,7,1,1
CUST101885,46.0,Female,2,24.24,45.55,One year,Bank transfer,3,1,3,1
CUST101886,31.0,Male,6,27.94,180.45,Month-to-month,Credit card,1,3,2,0
CUST101887,48.0,Female,5,36.49,180.95,One year,Mailed check,1,2,0,0
CUST101888,35.0,Male,13,59.15,695.32,One year,Credit card,1,8,1,0
CUST101889,42.0,Male,26,31.68,725.41,One year,Electronic check,1,2,0,1
CUST101890,50.0,Female,7,57.35,393.24,One year,Credit card,3,4,0,0
CUST101891,42.0,Female,0,49.53,49.53,Two year,Bank transfer,0,5,2,0
CUST101892,36.0,Female,18,31.73,533.22,One year,Electronic check,2,1,1,0
CUST101893,40.0,Male,22,51.25,1136.07,One year,Electronic check,2,3,1,0
CUST101894,41.0,Male,72,31.54,1969.24,One year,Electronic check,2,5,1,0
CUST101895,37.0,Male,21,56.79,1056.97,Two year,Mailed check,0,5,0,1
CUST101896,38.0,Female,15,42.99,636.19,Two year,Electronic check,1,6,0,0
CUST101897,64.0,Male,20,65.05,1125.96,Month-to-month,Bank transfer,0,6,2,0
CUST101898,50.0,Male,63,41.94,2827.78,Month-to-month,Credit card,4,3,0,0
CUST101899,38.0,Male,42,22.14,823.44,One year,Electronic check,1,3,2,0
CUST101900,,Female,9,57.4,526.15,Month-to-month,Mailed check,1,3,0,1
CUST101901,37.0,Male,6,44.29,251.87,Month-to-month,Bank transfer,1,3,0,0
CUST101902,58.0,Female,7,27.21,180.94,Month-to-month,Credit card,1,2,1,1
CUST101903,47.0,Male,17,85.72,1517.31,Two year,Mailed check,2,7,0,0
CUST101904,40.0,Female,33,59.64,1918.65,Two year,Mailed check,1,7,0,0
CUST101905,48.0,Male,17,48.17,844.61,Two year,Mailed check,0,5,3,0
CUST101906,20.0,Female,2,55.6,108.56,Month-to-month,Electronic check,1,7,1,1
CUST101907,26.0,Female,31,96.41,2983.41,One year,Electronic check,2,8,1,1
CUST101908,25.0,Male,39,60.66,2460.79,Two year,Mailed check,6,5,3,0
CUST101909,44.0,Female,8,39.28,314.81,Month-to-month,Electronic check,2,2,2,1
CUST101910,66.0,Male,26,84.41,2203.23,Two year,Bank transfer,2,8,1,0
CUST101911,73.0,Female,13,78.59,1070.0,One year,Electronic check,3,7,1,0
CUST101912,51.0,Female,53,58.62,3378.0,Month-to-month,Mailed check,1,5,0,0
CUST101913,49.0,Male,45,44.17,1876.7,One year,Electronic check,2,3,1,1
CUST101914,18.0,Male,18,26.86,480.71,Month-to-month,Credit card,0,1,0,0
CUST101915,34.0,Male,28,69.13,1687.04,Two year,Credit card,2,7,1,0
CUST101916,31.0,Male,52,81.63,3988.81,One year,Electronic check,2,8,0,1
CUST101917,33.0,Male,16,68.19,1039.77,One year,Electronic check,1,6,2,1
CUST101918,40.0,Male,9,82.88,789.79,Month-to-month,Bank transfer,0,8,1,1
CUST101919,,Male,34,70.18,2334.46,Two year,Electronic check,1,8,0,1
CUST101920,18.0,Female,6,55.24,342.3,Month-to-month,Mailed check,1,6,0,0
CUST101921,52.0,Male,12,66.66,683.73,One year,Electronic check,1,5,0,0
CUST101922,27.0,Male,48,23.54,1091.64,One year,Credit card,4,1,0,0
CUST101923,45.0,Female,31,70.68,2356.13,One year,Credit card,1,6,0,0
CUST101924,71.0,Male,12,65.26,709.57,Month-to-month,,2,7,1,0
CUST101925,29.0,Male,6,15.0,77.21,One year,Mailed check,1,1,1,0
CUST101926,18.0,Male,11,75.25,793.28,Month-to-month,Credit card,1,8,0,1
CUST101927,38.0,Female,8,32.22,264.49,Month-to-month,Credit card,2,2,0,1
CUST101928,57.0,Female,5,44.68,215.27,One year,Credit card,4,4,0,0
CUST101929,69.0,Male,33,68.35,2176.59,Month-to-month,Electronic check,2,5,1,1
CUST101930,25.0,Female,7,35.44,252.41,Month-to-month,Electronic check,0,2,0,1
CUST101931,49.0,Female,15,48.79,668.62,One year,Bank transfer,2,2,0,0
CUST101932,35.0,Female,12,29.24,364.2,One year,Mailed check,2,1,0,1
CUST101933,41.0,Female,72,38.7,2475.1,Two year,Electronic check,1,5,0,0
CUST101934,79.0,Female,12,42.45,483.39,Two year,Electronic check,0,2,0,0
CUST101935,21.0,Male,2,29.92,60.68,Month-to-month,Credit card,0,3,0,0
CUST101936,46.0,Male,2,35.84,75.77,One year,Credit card,1,2,0,0
CUST101937,49.0,Male,21,35.8,787.8,One year,Mailed check,2,3,0,0
CUST101938,57.0,Female,22,67.14,1522.01,One year,Credit card,1,4,1,0
CUST101939,43.0,Female,13,53.52,653.86,One year,Bank transfer,0,3,0,0
CUST101940,46.0,Female,14,36.07,444.67,One year,Credit card,3,3,0,1
CUST101941,37.0,Female,1,24.98,22.59,Two year,Mailed check,2,1,0,0
CUST101942,46.0,Male,17,35.96,651.79,Two year,Electronic check,2,2,0,0
CUST101943,37.0,Female,17,56.91,1029.71,Month-to-month,Mailed check,0,4,0,0
CUST101944,51.0,Female,4,34.23,148.95,Month-to-month,Mailed check,4,2,0,0
CUST101945,37.0,Female,3,65.8,171.54,Month-to-month,Bank transfer,3,7,0,1
CUST101946,47.0,Female,3,68.26,201.54,Month-to-month,Electronic check,1,7,2,1
CUST101947,42.0,Female,3,41.96,127.41,Month-to-month,Credit card,3,3,0,1
CUST101948,58.0,Male,23,75.88,1793.52,One year,Electronic check,0,6,1,1
CUST101949,41.0,Female,5,45.42,229.59,One year,Electronic check,0,3,1,1
CUST101950,18.0,Male,7,27.81,202.94,One year,Mailed check,3,2,0,0
CUST101951,60.0,Female,5,87.19,409.74,Month-to-month,Mailed check,0,8,2,1
CUST101952,29.0,Female,72,46.9,3021.76,One year,Mailed check,0,4,1,0
CUST101953,33.0,Male,46,73.12,3031.02,One year,Credit card,0,6,0,0
CUST101954,34.0,Female,6,70.22,359.38,One year,Mailed check,4,4,0,1
CUST101955,61.0,Male,10,23.13,216.86,One year,Bank transfer,1,1,0,0
CUST101956,18.0,Male,6,48.41,253.55,Two year,Bank transfer,1,3,1,0
CUST101957,80.0,Male,16,36.04,536.49,One year,Electronic check,0,3,1,0
CUST101958,57.0,Female,0,73.1,73.1,One year,Bank transfer,2,7,0,1
CUST101959,45.0,Female,27,26.24,760.64,Month-to-month,Credit card,1,1,0,0
CUST101960,41.0,Female,18,72.45,1382.22,One year,Electronic check,1,7,0,0
CUST101961,46.0,Male,55,53.7,2697.04,Month-to-month,Mailed check,0,2,1,0
CUST101962,49.0,Female,4,39.55,139.77,Month-to-month,Credit card,1,3,0,0
CUST101963,51.0,Female,39,38.69,1355.41,Two year,Mailed check,2,2,0,1
CUST101964,50.0,Male,38,34.56,1435.08,One year,Mailed check,2,4,0,0
CUST101965,43.0,Male,3,69.46,205.75,Month-to-month,Credit card,2,6,1,1
CUST101966,39.0,Male,12,75.14,807.57,Month-to-month,Electronic check,2,6,2,1
CUST101967,40.0,Female,4,61.78,261.99,Month-to-month,Electronic check,2,6,0,1
CUST101968,39.0,Female,7,53.92,358.11,Month-to-month,Credit card,0,7,1,1
CUST101969,58.0,Female,7,57.69,434.04,Month-to-month,Credit card,2,5,1,1
CUST101970,50.0,Male,19,26.14,454.53,Month-to-month,Mailed check,2,1,0,0
CUST101971,18.0,Female,13,71.79,885.03,Month-to-month,Mailed check,2,6,1,0
CUST101972,,Male,71,58.09,4026.38,Two year,Credit card,2,3,0,0
CUST101973,45.0,Male,3,22.96,73.92,Month-to-month,Bank transfer,2,1,0,1
CUST101974,42.0,Female,72,43.15,3315.54,Month-to-month,Electronic check,2,4,0,0
CUST101975,37.0,Male,6,40.66,242.4,Month-to-month,Electronic check,1,4,1,1
CUST101976,58.0,Female,36,75.58,2463.6,Two year,Mailed check,2,7,0,0
CUST101977,55.0,Male,10,53.83,511.84,One year,Credit card,1,4,1,0
CUST101978,31.0,Female,4,45.63,199.66,Month-to-month,Credit card,0,4,0,0
CUST101979,48.0,Male,47,88.23,4154.87,One year,Credit card,1,8,1,0
CUST101980,28.0,Female,9,61.72,580.63,One year,Credit card,1,5,0,1
CUST101981,23.0,Male,26,82.35,2060.74,Two year,Bank transfer,0,8,0,0
CUST101982,33.0,Male,20,26.78,526.5,Two year,Mailed check,1,2,1,0
CUST101983,54.0,Female,15,30.15,432.91,Two year,Credit card,2,2,0,0
CUST101984,55.0,Male,16,62.56,1026.71,Two year,Bank transfer,1,8,1,1
CUST101985,49.0,Female,32,67.89,2309.06,One year,Mailed check,2,6,1,0
CUST101986,52.0,Female,2,58.21,113.72,Month-to-month,Electronic check,0,5,1,0
CUST101987,49.0,Male,26,75.51,1904.79,Two year,Credit card,1,7,1,0
CUST101988,33.0,Male,54,38.03,1920.28,Two year,Mailed check,1,2,1,0
CUST101989,48.0,Female,1,85.09,76.09,Month-to-month,Mailed check,2,8,1,1
CUST101990,53.0,Female,4,73.12,317.29,Two year,Bank transfer,3,7,0,1
CUST101991,53.0,Female,30,74.39,2073.29,Month-to-month,Bank transfer,0,7,0,0
CUST101992,59.0,Female,14,38.77,570.01,One year,Electronic check,1,4,0,0
CUST101993,52.0,Female,12,29.33,362.11,Two year,Credit card,0,2,0,0
CUST101994,47.0,Male,4,26.4,110.64,Month-to-month,Electronic check,3,1,1,0
CUST101995,57.0,Female,17,60.11,1107.9,One year,Electronic check,2,6,1,0
CUST101996,42.0,Female,3,40.88,123.36,Month-to-month,Mailed check,0,2,0,0
CUST101997,30.0,Male,16,20.73,356.39,One year,Bank transfer,2,1,0,0
CUST101998,40.0,Male,35,43.73,1365.13,Month-to-month,Credit card,1,3,0,0
CUST101999,32.0,Male,7,26.93,189.77,Month-to-month,Credit card,4,1,0,1
CUST102000,33.0,Male,16,31.97,533.55,One year,Credit card,0,1,1,0
CUST102001,40.0,Female,72,57.21,3780.98,Two year,Electronic check,2,4,1,0
CUST102002,31.0,Male,28,55.55,1610.13,Two year,Electronic check,4,4,1,0
CUST102003,38.0,Male,44,49.15,2259.09,Month-to-month,Bank transfer,3,6,1,1
CUST102004,18.0,Male,13,59.55,818.89,Two year,Electronic check,1,4,0,0
CUST102005,45.0,Female,35,38.22,1241.68,Month-to-month,Credit card,1,1,0,0
CUST102006,42.0,Female,1,54.14,55.24,Month-to-month,Bank transfer,0,5,0,0
CUST102007,31.0,Male,3,51.89,144.16,Month-to-month,Credit card,0,4,0,0
CUST102008,51.0,Male,5,42.87,221.8,Two year,Electronic check,1,4,0,0
CUST102009,55.0,Female,12,66.41,769.62,Two year,Mailed check,1,8,1,0
CUST102010,19.0,Female,45,20.09,903.49,Month-to-month,Mailed check,0,1,0,0
CUST102011,31.0,Male,10,37.68,359.45,Month-to-month,Electronic check,2,3,0,0
CUST102012,31.0,Male,26,39.16,906.67,Month-to-month,Bank transfer,1,3,1,1
CUST102013,29.0,Male,30,74.33,1994.66,One year,Mailed check,2,8,1,0
CUST102014,54.0,Male,21,28.13,513.58,One year,Mailed check,0,2,0,0
CUST102015,39.0,Female,11,65.91,728.29,Month-to-month,Mailed check,0,6,0,0
CUST102016,38.0,Female,21,35.84,799.42,Two year,Electronic check,0,3,1,0
CUST102017,18.0,Male,10,54.35,464.81,Month-to-month,Mailed check,7,4,0,1
CUST102018,51.0,Female,2,63.45,109.97,Two year,Electronic check,2,5,1,1
CUST102019,25.0,Male,72,53.04,3682.8,Two year,Electronic check,3,2,3,0
CUST102020,43.0,Female,3,75.01,232.78,Month-to-month,Electronic check,1,6,0,0
CUST102021,46.0,Female,2,59.94,106.62,One year,Electronic check,4,5,1,0
CUST102022,61.0,Male,51,53.04,2482.99,Two year,Mailed check,1,5,0,0
CUST102023,24.0,Male,9,52.35,,Month-to-month,Electronic check,0,4,0,0
CUST102024,18.0,Female,25,28.61,679.32,One year,Mailed check,1,1,0,0
CUST102025,45.0,Male,10,21.89,198.38,Two year,Bank transfer,1,1,2,0
CUST102026,67.0,Male,12,32.27,363.29,Month-to-month,Bank transfer,4,1,1,1
CUST102027,59.0,Female,7,30.82,222.67,Month-to-month,Credit card,1,3,1,1
CUST102028,45.0,Female,10,24.04,241.06,Month-to-month,Mailed check,0,1,0,0
CUST102029,35.0,Male,13,70.45,797.06,Two year,Mailed check,2,6,0,0
CUST102030,53.0,Female,31,79.7,2494.01,Two year,Credit card,1,8,0,0
CUST102031,28.0,Male,17,48.35,796.69,Two year,Mailed check,2,4,0,0
CUST102032,49.0,Female,69,80.9,6048.99,One year,Bank transfer,1,8,0,0
CUST102033,49.0,Female,1,35.32,32.58,Month-to-month,Mailed check,0,3,3,1
CUST102034,57.0,Female,17,75.39,1322.05,One year,Mailed check,1,6,2,1
CUST102035,80.0,Male,21,17.86,387.33,Two year,Bank transfer,0,1,1,0
CUST102036,47.0,Female,61,68.55,3785.87,Month-to-month,Electronic check,2,6,0,0
CUST102037,35.0,Female,1,85.31,91.78,Month-to-month,Electronic check,0,8,0,1
CUST102038,42.0,Male,20,50.41,980.77,Month-to-month,Electronic check,0,5,0,0
CUST102039,18.0,Male,46,50.58,2372.56,One year,Mailed check,2,4,2,0
CUST102040,32.0,Male,7,42.72,265.09,One year,Electronic check,0,4,1,1
CUST102041,36.0,Male,50,93.13,4258.14,Two year,Bank transfer,2,8,1,0
CUST102042,35.0,Female,0,56.89,56.89,Two year,Credit card,2,6,0,0
CUST102043,44.0,Male,32,28.77,855.97,Month-to-month,Credit card,1,2,1,0
CUST102044,30.0,Male,65,72.21,4575.95,Two year,Mailed check,1,8,1,0
CUST102045,,Female,26,39.14,960.14,Two year,Credit card,2,4,1,0
CUST102046,42.0,Male,14,70.73,1000.26,One year,Bank transfer,1,5,0,0
CUST102047,42.0,Female,1,86.34,83.9,Two year,Mailed check,1,8,0,0
CUST102048,37.0,Male,61,83.12,4315.62,One year,Credit card,1,8,1,0
CUST102049,44.0,Female,15,44.75,679.59,Two year,Bank transfer,0,4,0,0
CUST102050,54.0,Female,1,89.26,85.29,One year,Bank transfer,4,8,1,1
CUST102051,30.0,Female,28,27.41,717.92,Two year,Electronic check,0,2,1,0
CUST102052,33.0,Male,16,56.35,787.58,One year,Mailed check,1,4,2,0
CUST102053,38.0,Female,3,67.02,181.98,Month-to-month,Credit card,0,7,0,1
CUST102054,23.0,Male,6,44.84,243.73,Month-to-month,Mailed check,1,4,1,1
CUST102055,31.0,Male,2,40.07,86.86,Month-to-month,Bank transfer,1,2,0,0
CUST102056,35.0,Male,20,80.91,1550.44,Two year,Bank transfer,0,7,0,0
CUST102057,54.0,Female,23,78.78,1559.2,Two year,Credit card,1,7,0,0
CUST102058,46.0,Male,17,41.6,625.66,Two year,Electronic check,2,4,1,0
CUST102059,45.0,Female,41,78.43,2796.82,Month-to-month,Bank transfer,1,8,0,1
CUST102060,54.0,Male,47,67.26,3152.42,Two year,Electronic check,3,6,3,0
CUST102061,40.0,Male,23,35.21,726.14,Two year,Bank transfer,0,3,0,0
CUST102062,47.0,Female,0,84.97,84.97,One year,Bank transfer,1,7,0,0
CUST102063,41.0,Male,29,46.78,1278.64,Month-to-month,Electronic check,1,6,0,0
CUST102064,46.0,Female,13,43.77,598.01,Month-to-month,Bank transfer,1,4,0,1
CUST102065,34.0,Male,20,21.92,407.77,Month-to-month,Mailed check,2,1,3,1
CUST102066,18.0,Female,25,15.0,361.71,Two year,Electronic check,2,1,1,0
CUST102067,40.0,Female,10,30.83,317.65,Month-to-month,Mailed check,0,3,2,1
CUST102068,62.0,Male,60,79.0,4542.52,Two year,Electronic check,2,7,0,0
CUST102069,55.0,Male,3,50.24,158.0,Month-to-month,Mailed check,0,4,1,1
CUST102070,56.0,Female,27,70.59,1935.32,One year,Mailed check,0,5,2,1
CUST102071,59.0,Female,0,86.36,86.36,Month-to-month,Bank transfer,2,7,0,0
CUST102072,43.0,Male,62,53.46,3234.96,Two year,Credit card,1,4,0,0
CUST102073,45.0,Male,3,28.51,93.38,Two year,Bank transfer,2,1,0,0
CUST102074,33.0,Female,2,34.53,70.12,One year,Electronic check,1,2,1,0
CUST102075,38.0,Female,10,20.76,223.43,Month-to-month,Credit card,0,3,2,1
CUST102076,51.0,Male,11,22.84,224.78,Month-to-month,Bank transfer,0,2,2,0
CUST102077,59.0,Male,6,58.81,342.56,One year,Electronic check,2,5,1,0
CUST102078,40.0,Male,21,54.93,1242.54,One year,Credit card,2,4,0,1
CUST102079,36.0,Female,14,84.32,1098.62,Month-to-month,Electronic check,0,8,0,0
CUST102080,42.0,Male,1,50.86,55.53,Month-to-month,Bank transfer,1,5,1,1
CUST102081,50.0,Female,9,41.5,326.54,Month-to-month,Mailed check,1,2,1,1
CUST102082,22.0,Male,40,61.86,2661.63,Two year,Mailed check,3,4,1,0
CUST102083,18.0,Male,28,81.5,2193.69,Month-to-month,Credit card,2,7,1,0
CUST102084,34.0,Female,31,73.92,1990.04,Month-to-month,Mailed check,0,6,0,0
CUST102085,25.0,Female,29,61.53,1909.06,One year,Electronic check,2,6,1,0
CUST102086,35.0,Female,9,82.61,678.8,Month-to-month,Credit card,2,7,0,1
CUST102087,40.0,Male,3,59.17,151.87,Month-to-month,Credit card,3,5,1,1
CUST102088,36.0,Female,8,86.09,608.8,One year,Bank transfer,2,8,0,1
CUST102089,62.0,Female,43,68.92,3007.36,Month-to-month,Mailed check,1,6,1,0
CUST102090,47.0,Male,72,81.03,6385.21,Month-to-month,Electronic check,1,8,0,0
CUST102091,46.0,Male,16,75.12,1055.12,One year,Credit card,1,8,1,0
CUST102092,51.0,Male,0,65.34,65.34,Month-to-month,Electronic check,1,6,2,1
CUST102093,26.0,Male,4,33.89,121.35,Month-to-month,Electronic check,1,1,1,1
CUST102094,57.0,Female,9,62.47,582.62,Month-to-month,Mailed check,1,6,0,1
CUST102095,41.0,Male,21,33.15,,Two year,Electronic check,2,1,2,0
CUST102096,51.0,Female,2,47.9,87.17,One year,Electronic check,2,3,1,0
CUST102097,27.0,Female,69,23.61,1464.72,Month-to-month,Mailed check,1,1,0,0
CUST102098,20.0,Female,11,37.11,403.36,Month-to-month,Electronic check,0,1,2,1
CUST102099,53.0,Female,58,31.16,1930.71,Two year,Electronic check,3,2,0,0
CUST102100,47.0,Male,36,94.08,3311.6,Two year,Electronic check,2,8,0,0
CUST102101,29.0,Male,34,85.47,2512.4,One year,Electronic check,1,8,0,0
CUST102102,30.0,Male,22,25.87,563.93,Two year,Bank transfer,3,1,1,0
CUST102103,58.0,Female,24,18.9,476.0,Two year,Credit card,1,1,0,0
CUST102104,25.0,Male,24,33.29,705.51,Two year,Mailed check,2,2,0,0
CUST102105,65.0,Female,24,24.37,507.78,One year,Mailed check,3,1,0,0
CUST102106,29.0,Male,19,55.93,953.16,One year,Electronic check,1,6,1,0
CUST102107,51.0,Male,72,72.26,5392.73,Month-to-month,Electronic check,0,7,0,1
CUST102108,37.0,Male,32,19.57,624.94,Two year,Electronic check,0,1,0,0
CUST102109,50.0,Female,36,46.69,1655.88,Two year,Mailed check,0,3,0,0
CUST102110,34.0,Female,49,36.45,1629.54,Month-to-month,Bank transfer,0,1,0,0
CUST102111,40.0,Male,6,16.18,90.58,Two year,Bank transfer,3,1,1,0
CUST102112,43.0,Female,2,55.7,121.59,Two year,Mailed check,1,3,0,0
CUST102113,28.0,Male,16,72.97,1062.63,Two year,Electronic check,3,7,4,1
CUST102114,52.0,Female,17,26.2,478.99,Two year,Credit card,0,2,2,0
CUST102115,35.0,Female,42,72.06,3011.79,Two year,Mailed check,2,6,1,0
CUST102116,39.0,Male,14,70.43,868.51,Month-to-month,Bank transfer,1,7,0,1
CUST102117,28.0,Female,20,25.35,490.18,Two year,Mailed check,1,1,0,0
CUST102118,18.0,Male,18,62.77,1228.31,Two year,Bank transfer,0,6,1,1
CUST102119,39.0,Female,1,51.47,49.14,Month-to-month,Credit card,0,5,1,0
CUST102120,76.0,Male,23,87.79,2152.13,Month-to-month,Credit card,1,8,0,1
CUST102121,53.0,Female,42,63.71,2445.99,Two year,Mailed check,2,6,1,0
CUST102122,42.0,Male,4,22.51,89.39,Month-to-month,Mailed check,1,2,0,1
CUST102123,38.0,Female,22,38.41,896.53,Two year,Electronic check,1,2,1,0
CUST102124,42.0,Female,22,72.36,1719.55,Month-to-month,Credit card,1,8,0,1
CUST102125,50.0,Female,4,64.77,251.68,Month-to-month,Mailed check,0,7,0,1
CUST102126,25.0,Female,3,35.54,107.68,Month-to-month,Electronic check,5,1,0,1
CUST102127,58.0,Female,72,72.43,4436.6,Month-to-month,Mailed check,1,8,1,1
CUST102128,52.0,Male,12,23.47,257.22,Two year,Electronic check,3,3,0,0
CUST102129,52.0,Male,6,38.98,215.09,Month-to-month,Mailed check,1,2,0,1
CUST102130,48.0,Male,5,39.57,172.8,Month-to-month,Bank transfer,1,3,1,0
CUST102131,42.0,Female,26,72.26,1728.32,Month-to-month,Electronic check,1,7,0,1
CUST102132,51.0,Male,23,71.48,1529.42,One year,Electronic check,0,7,0,1
CUST102133,50.0,Female,25,59.85,1634.19,Month-to-month,Credit card,1,5,0,0
CUST102134,37.0,Female,2,35.98,73.19,One year,Credit card,0,3,0,0
CUST102135,34.0,Male,54,85.81,4432.18,One year,Credit card,4,7,0,0
CUST102136,43.0,Male,12,62.19,818.68,Month-to-month,Mailed check,2,7,2,1
CUST102137,64.0,Male,9,77.56,620.07,Month-to-month,Bank transfer,1,7,0,0
CUST102138,25.0,Male,15,87.14,1266.6,Month-to-month,Mailed check,1,8,1,0
CUST102139,21.0,Male,12,43.92,533.24,Month-to-month,Electronic check,3,4,1,1
CUST102140,44.0,Male,48,65.81,2728.94,Month-to-month,Electronic check,1,7,2,1
CUST102141,43.0,Female,64,82.14,5410.72,Two year,Electronic check,1,7,0,0
CUST102142,44.0,Female,9,34.07,268.29,Two year,Electronic check,1,3,1,0
CUST102143,45.0,Male,48,29.15,1238.39,Two year,Credit card,3,2,1,0
CUST102144,39.0,Male,37,49.1,,One year,Electronic check,1,3,0,0
CUST102145,63.0,Male,64,42.28,2928.41,One year,Mailed check,0,3,1,0
CUST102146,20.0,Female,7,35.62,254.53,Month-to-month,Mailed check,0,4,0,1
CUST102147,30.0,Female,21,63.98,1362.2,Two year,Electronic check,1,4,1,0
CUST102148,41.0,Male,8,77.76,615.16,Two year,Bank transfer,1,8,1,0
CUST102149,19.0,Male,42,22.78,883.28,Month-to-month,Electronic check,2,1,0,0
CUST102150,40.0,Female,0,36.05,36.05,Month-to-month,Credit card,1,2,0,0
CUST102151,65.0,Female,20,79.0,1505.01,Two year,Electronic check,1,7,0,0
CUST102152,42.0,Male,10,97.69,865.88,One year,Bank transfer,2,8,1,1
CUST102153,45.0,Female,9,15.0,138.02,One year,Bank transfer,3,1,0,0
CUST102154,24.0,Male,25,80.61,1778.25,Two year,Credit card,0,7,3,0
CUST102155,33.0,Male,46,79.94,3300.94,Two year,Credit card,2,7,1,0
CUST102156,37.0,Female,23,48.9,1185.91,One year,Bank transfer,1,4,1,0
CUST102157,38.0,Female,46,80.3,3749.32,Two year,Mailed check,1,7,0,0
CUST102158,60.0,Male,7,81.47,574.71,Two year,Mailed check,2,7,0,0
CUST102159,50.0,Female,18,30.94,531.61,Two year,Bank transfer,1,3,0,0
CUST102160,26.0,Male,14,64.0,850.37,One year,Credit card,1,4,2,0
CUST102161,45.0,Female,0,45.53,45.53,Month-to-month,Electronic check,0,5,0,1
CUST102162,49.0,Male,20,32.92,681.44,One year,Mailed check,1,3,1,0
CUST102163,58.0,Female,26,23.91,607.71,One year,Credit card,2,1,0,0
CUST102164,,Female,22,57.4,1379.38,Two year,Mailed check,0,3,0,0
CUST102165,28.0,Male,32,79.53,2771.27,Month-to-month,Electronic check,1,8,0,1
CUST102166,31.0,Female,20,57.74,1100.65,One year,Mailed check,1,5,0,0
CUST102167,24.0,Female,2,61.46,129.7,One year,Bank transfer,3,4,0,0
CUST102168,39.0,Female,3,31.6,93.46,Month-to-month,Credit card,1,2,2,1
CUST102169,49.0,Male,22,64.57,1389.2,One year,Mailed check,0,7,0,0
CUST102170,56.0,Female,8,62.66,432.98,Month-to-month,Electronic check,2,6,0,0
CUST102171,41.0,Female,2,44.97,89.35,Month-to-month,Electronic check,0,2,0,1
CUST102172,38.0,Male,13,34.57,483.18,Month-to-month,Electronic check,3,2,0,0
CUST102173,44.0,Female,19,89.45,1776.09,Two year,Bank transfer,3,7,0,0
CUST102174,30.0,Male,10,55.9,585.04,Month-to-month,Mailed check,0,4,1,1
CUST102175,71.0,Male,31,28.84,795.68,Two year,Electronic check,1,2,0,0
CUST102176,19.0,Female,25,58.41,1372.07,One year,Bank transfer,1,5,2,1
CUST102177,45.0,Female,10,67.17,610.11,Month-to-month,Bank transfer,0,7,0,1
CUST102178,70.0,Female,34,44.65,1410.28,Month-to-month,Electronic check,1,4,2,1
CUST102179,42.0,Male,25,117.83,2930.68,Month-to-month,Electronic check,2,8,1,1
CUST102180,39.0,Female,24,42.15,952.11,One year,Credit card,1,2,1,1
CUST102181,37.0,Male,19,80.89,1521.81,Month-to-month,Mailed check,4,7,0,1
CUST102182,39.0,Male,0,61.01,61.01,Month-to-month,Bank transfer,4,6,1,1
CUST102183,61.0,Male,29,38.56,1030.63,One year,Mailed check,2,1,0,1
CUST102184,18.0,Female,11,58.8,565.21,Month-to-month,Credit card,4,4,0,1
CUST102185,63.0,Female,69,65.05,4815.93,Month-to-month,Bank transfer,4,4,0,0
